id,sub detector,depth,ieta,iphi
1160277041,2,2,27,49
1160277043,2,2,27,51
1160277045,2,2,27,53
1160277047,2,2,27,55
1160277049,2,2,27,57
1160277051,2,2,27,59
1160277053,2,2,27,61
1160277055,2,2,27,63
1160277057,2,2,27,65
1160277059,2,2,27,67
1160277061,2,2,27,69
1160277063,2,2,27,71
1160278017,2,2,28,1
1160278019,2,2,28,3
1160278021,2,2,28,5
1160278023,2,2,28,7
1160278025,2,2,28,9
1160278027,2,2,28,11
1160278029,2,2,28,13
1160278031,2,2,28,15
1160278033,2,2,28,17
1160278035,2,2,28,19
1160278037,2,2,28,21
1160278039,2,2,28,23
1160278041,2,2,28,25
1160278043,2,2,28,27
1160278045,2,2,28,29
1160278047,2,2,28,31
1160278049,2,2,28,33
1160278051,2,2,28,35
1160278053,2,2,28,37
1160278055,2,2,28,39
1160278057,2,2,28,41
1160278059,2,2,28,43
1160278061,2,2,28,45
1160278063,2,2,28,47
1160278065,2,2,28,49
1160278067,2,2,28,51
1160278069,2,2,28,53
1160278071,2,2,28,55
1160278073,2,2,28,57
1160278075,2,2,28,59
1160278077,2,2,28,61
1160278079,2,2,28,63
1160278081,2,2,28,65
1160278083,2,2,28,67
1160278085,2,2,28,69
1160278087,2,2,28,71
1160279041,2,2,29,1
1160279043,2,2,29,3
1160279045,2,2,29,5
1160279047,2,2,29,7
1160279049,2,2,29,9
1160279051,2,2,29,11
1160279053,2,2,29,13
1160279055,2,2,29,15
1160279057,2,2,29,17
1160279059,2,2,29,19
1160279061,2,2,29,21
1160279063,2,2,29,23
1160279065,2,2,29,25
1160279067,2,2,29,27
1160279069,2,2,29,29
1160279071,2,2,29,31
1160279073,2,2,29,33
1160279075,2,2,29,35
1160279077,2,2,29,37
1160279079,2,2,29,39
1160279081,2,2,29,41
1160279083,2,2,29,43
1160279085,2,2,29,45
1160279087,2,2,29,47
1160279089,2,2,29,49
1160279091,2,2,29,51
1160279093,2,2,29,53
1160279095,2,2,29,55
1160279097,2,2,29,57
1160279099,2,2,29,59
1160279101,2,2,29,61
1160279103,2,2,29,63
1160279105,2,2,29,65
1160279107,2,2,29,67
1160279109,2,2,29,69
1160279111,2,2,29,71
1160791041,2,3,-17,1
1160791042,2,3,-17,2
1160791043,2,3,-17,3
1160791044,2,3,-17,4
1160791045,2,3,-17,5
1160791046,2,3,-17,6
1160791047,2,3,-17,7
1160791048,2,3,-17,8
1160791049,2,3,-17,9
1160791050,2,3,-17,10
1160791051,2,3,-17,11
1160791052,2,3,-17,12
1160791053,2,3,-17,13
1160791054,2,3,-17,14
1160791055,2,3,-17,15
1160791056,2,3,-17,16
1160791057,2,3,-17,17
1160791058,2,3,-17,18
1160791059,2,3,-17,19
1160791060,2,3,-17,20
1160791061,2,3,-17,21
1160791062,2,3,-17,22
1160791063,2,3,-17,23
1160791064,2,3,-17,24
1160791065,2,3,-17,25
1160791066,2,3,-17,26
1160791067,2,3,-17,27
1160791068,2,3,-17,28
1160791069,2,3,-17,29
1160791070,2,3,-17,30
1160791071,2,3,-17,31
1160791072,2,3,-17,32
1160791073,2,3,-17,33
1160791074,2,3,-17,34
1160791075,2,3,-17,35
1160791076,2,3,-17,36
1160791077,2,3,-17,37
1160791078,2,3,-17,38
1160791079,2,3,-17,39
1160791080,2,3,-17,40
1160791081,2,3,-17,41
1160791082,2,3,-17,42
1160791083,2,3,-17,43
1160791084,2,3,-17,44
1160791085,2,3,-17,45
1160791086,2,3,-17,46
1160791087,2,3,-17,47
1160791088,2,3,-17,48
1160791089,2,3,-17,49
1160791090,2,3,-17,50
1160791091,2,3,-17,51
1160791092,2,3,-17,52
1160791093,2,3,-17,53
1160791094,2,3,-17,54
1160791095,2,3,-17,55
1160791096,2,3,-17,56
1160791097,2,3,-17,57
1160791098,2,3,-17,58
1160791099,2,3,-17,59
1160791100,2,3,-17,60
1160791101,2,3,-17,61
1160791102,2,3,-17,62
1160791103,2,3,-17,63
1160791104,2,3,-17,64
1160791105,2,3,-17,65
1160791106,2,3,-17,66
1160791107,2,3,-17,67
1160791108,2,3,-17,68
1160791109,2,3,-17,69
1160791110,2,3,-17,70
1160791111,2,3,-17,71
1160791112,2,3,-17,72
1160792065,2,3,-18,1
1160792066,2,3,-18,2
1160792067,2,3,-18,3
1160792068,2,3,-18,4
1160792069,2,3,-18,5
1160792070,2,3,-18,6
1160792071,2,3,-18,7
1160792072,2,3,-18,8
1160792073,2,3,-18,9
1160792074,2,3,-18,10
1160792075,2,3,-18,11
1160792076,2,3,-18,12
1160792077,2,3,-18,13
1160792078,2,3,-18,14
1160792079,2,3,-18,15
1160792080,2,3,-18,16
1160792081,2,3,-18,17
1160792082,2,3,-18,18
1160792083,2,3,-18,19
1160792084,2,3,-18,20
1160792085,2,3,-18,21
1160792086,2,3,-18,22
1160792087,2,3,-18,23
1160792088,2,3,-18,24
1160792089,2,3,-18,25
1160792090,2,3,-18,26
1160792091,2,3,-18,27
1160792092,2,3,-18,28
1160792093,2,3,-18,29
1160792094,2,3,-18,30
1160792095,2,3,-18,31
1160792096,2,3,-18,32
1160792097,2,3,-18,33
1160792098,2,3,-18,34
1160792099,2,3,-18,35
1160792100,2,3,-18,36
1160792101,2,3,-18,37
1160792102,2,3,-18,38
1160792103,2,3,-18,39
1160792104,2,3,-18,40
1160792105,2,3,-18,41
1160792106,2,3,-18,42
1160792107,2,3,-18,43
1160792108,2,3,-18,44
1160792109,2,3,-18,45
1160792110,2,3,-18,46
1160792111,2,3,-18,47
1160792112,2,3,-18,48
1160792113,2,3,-18,49
1160792114,2,3,-18,50
1160792115,2,3,-18,51
1160792116,2,3,-18,52
1160792117,2,3,-18,53
1160792118,2,3,-18,54
1160792119,2,3,-18,55
1160792120,2,3,-18,56
1160792121,2,3,-18,57
1160792122,2,3,-18,58
1160792123,2,3,-18,59
1160792124,2,3,-18,60
1160792125,2,3,-18,61
1160792126,2,3,-18,62
1160792127,2,3,-18,63
1160792128,2,3,-18,64
1160792129,2,3,-18,65
1160792130,2,3,-18,66
1160792131,2,3,-18,67
1160792132,2,3,-18,68
1160792133,2,3,-18,69
1160792134,2,3,-18,70
1160792135,2,3,-18,71
1160792136,2,3,-18,72
1160793089,2,3,-19,1
1160793090,2,3,-19,2
1160793091,2,3,-19,3
1160793092,2,3,-19,4
1160793093,2,3,-19,5
1160793094,2,3,-19,6
1160793095,2,3,-19,7
1160793096,2,3,-19,8
1160793097,2,3,-19,9
1160793098,2,3,-19,10
1160793099,2,3,-19,11
1160793100,2,3,-19,12
1160793101,2,3,-19,13
1160793102,2,3,-19,14
1160793103,2,3,-19,15
1160793104,2,3,-19,16
1160793105,2,3,-19,17
1160793106,2,3,-19,18
1160793107,2,3,-19,19
1160793108,2,3,-19,20
1160793109,2,3,-19,21
1160793110,2,3,-19,22
1160793111,2,3,-19,23
1160793112,2,3,-19,24
1160793113,2,3,-19,25
1160793114,2,3,-19,26
1160793115,2,3,-19,27
1160793116,2,3,-19,28
1160793117,2,3,-19,29
1160793118,2,3,-19,30
1160793119,2,3,-19,31
1160793120,2,3,-19,32
1160793121,2,3,-19,33
1160793122,2,3,-19,34
1160793123,2,3,-19,35
1160793124,2,3,-19,36
1160793125,2,3,-19,37
1160793126,2,3,-19,38
1160793127,2,3,-19,39
1160793128,2,3,-19,40
1160793129,2,3,-19,41
1160793130,2,3,-19,42
1160793131,2,3,-19,43
1160793132,2,3,-19,44
1160793133,2,3,-19,45
1160793134,2,3,-19,46
1160793135,2,3,-19,47
1160793136,2,3,-19,48
1160793137,2,3,-19,49
1160793138,2,3,-19,50
1160793139,2,3,-19,51
1160793140,2,3,-19,52
1160793141,2,3,-19,53
1160793142,2,3,-19,54
1160793143,2,3,-19,55
1160793144,2,3,-19,56
1160793145,2,3,-19,57
1160793146,2,3,-19,58
1160793147,2,3,-19,59
1160793148,2,3,-19,60
1160793149,2,3,-19,61
1160793150,2,3,-19,62
1160793151,2,3,-19,63
1160793152,2,3,-19,64
1160793153,2,3,-19,65
1160793154,2,3,-19,66
1160793155,2,3,-19,67
1160793156,2,3,-19,68
1160793157,2,3,-19,69
1160793158,2,3,-19,70
1160793159,2,3,-19,71
1160793160,2,3,-19,72
1160794113,2,3,-20,1
1160794114,2,3,-20,2
1160794115,2,3,-20,3
1160794116,2,3,-20,4
1160794117,2,3,-20,5
1160794118,2,3,-20,6
1160794119,2,3,-20,7
1160794120,2,3,-20,8
1160794121,2,3,-20,9
1160794122,2,3,-20,10
1160794123,2,3,-20,11
1160794124,2,3,-20,12
1160794125,2,3,-20,13
1160794126,2,3,-20,14
1160794127,2,3,-20,15
1160794128,2,3,-20,16
1160794129,2,3,-20,17
1160794130,2,3,-20,18
1160794131,2,3,-20,19
1160794132,2,3,-20,20
1160794133,2,3,-20,21
1160794134,2,3,-20,22
1160794135,2,3,-20,23
1160794136,2,3,-20,24
1160794137,2,3,-20,25
1160794138,2,3,-20,26
1160794139,2,3,-20,27
1160794140,2,3,-20,28
1160794141,2,3,-20,29
1160794142,2,3,-20,30
1160794143,2,3,-20,31
1160794144,2,3,-20,32
1160794145,2,3,-20,33
1160794146,2,3,-20,34
1160794147,2,3,-20,35
1160794148,2,3,-20,36
1160794149,2,3,-20,37
1160794150,2,3,-20,38
1160794151,2,3,-20,39
1160794152,2,3,-20,40
1160794153,2,3,-20,41
1160794154,2,3,-20,42
1160794155,2,3,-20,43
1160794156,2,3,-20,44
1160794157,2,3,-20,45
1160794158,2,3,-20,46
1160794159,2,3,-20,47
1160794160,2,3,-20,48
1160794161,2,3,-20,49
1160794162,2,3,-20,50
1160794163,2,3,-20,51
1160794164,2,3,-20,52
1160794165,2,3,-20,53
1160794166,2,3,-20,54
1160794167,2,3,-20,55
1160794168,2,3,-20,56
1160794169,2,3,-20,57
1160794170,2,3,-20,58
1160794171,2,3,-20,59
1160794172,2,3,-20,60
1160794173,2,3,-20,61
1160794174,2,3,-20,62
1160794175,2,3,-20,63
1160794176,2,3,-20,64
1160794177,2,3,-20,65
1160794178,2,3,-20,66
1160794179,2,3,-20,67
1160794180,2,3,-20,68
1160794181,2,3,-20,69
1160794182,2,3,-20,70
1160794183,2,3,-20,71
1160794184,2,3,-20,72
1160795137,2,3,-21,1
1160795139,2,3,-21,3
1160795141,2,3,-21,5
1160795143,2,3,-21,7
1160795145,2,3,-21,9
1160795147,2,3,-21,11
1160795149,2,3,-21,13
1160795151,2,3,-21,15
1160795153,2,3,-21,17
1160795155,2,3,-21,19
1160795157,2,3,-21,21
1160795159,2,3,-21,23
1160795161,2,3,-21,25
1160795163,2,3,-21,27
1160795165,2,3,-21,29
1160795167,2,3,-21,31
1160795169,2,3,-21,33
1160795171,2,3,-21,35
1160795173,2,3,-21,37
1160795175,2,3,-21,39
1160795177,2,3,-21,41
1160795179,2,3,-21,43
1160795181,2,3,-21,45
1160795183,2,3,-21,47
1160795185,2,3,-21,49
1160795187,2,3,-21,51
1160795189,2,3,-21,53
1160795191,2,3,-21,55
1160795193,2,3,-21,57
1160795195,2,3,-21,59
1160795197,2,3,-21,61
1160795199,2,3,-21,63
1160795201,2,3,-21,65
1160795203,2,3,-21,67
1160795205,2,3,-21,69
1160795207,2,3,-21,71
1160796161,2,3,-22,1
1160796163,2,3,-22,3
1160796165,2,3,-22,5
1160796167,2,3,-22,7
1160796169,2,3,-22,9
1160796171,2,3,-22,11
1160796173,2,3,-22,13
1160796175,2,3,-22,15
1160796177,2,3,-22,17
1160796179,2,3,-22,19
1160796181,2,3,-22,21
1160796183,2,3,-22,23
1160796185,2,3,-22,25
1160796187,2,3,-22,27
1160796189,2,3,-22,29
1160796191,2,3,-22,31
1160796193,2,3,-22,33
1160796195,2,3,-22,35
1160796197,2,3,-22,37
1160796199,2,3,-22,39
1160796201,2,3,-22,41
1160796203,2,3,-22,43
1160796205,2,3,-22,45
1160796207,2,3,-22,47
1160796209,2,3,-22,49
1160796211,2,3,-22,51
1160796213,2,3,-22,53
1160796215,2,3,-22,55
1160796217,2,3,-22,57
1160796219,2,3,-22,59
1160796221,2,3,-22,61
1160796223,2,3,-22,63
1160796225,2,3,-22,65
1160796227,2,3,-22,67
1160796229,2,3,-22,69
1160796231,2,3,-22,71
1160797185,2,3,-23,1
1160797187,2,3,-23,3
1160797189,2,3,-23,5
1160797191,2,3,-23,7
1160797193,2,3,-23,9
1160797195,2,3,-23,11
1160797197,2,3,-23,13
1160797199,2,3,-23,15
1160797201,2,3,-23,17
1160797203,2,3,-23,19
1160797205,2,3,-23,21
1160797207,2,3,-23,23
1160797209,2,3,-23,25
1160797211,2,3,-23,27
1160797213,2,3,-23,29
1160797215,2,3,-23,31
1160797217,2,3,-23,33
1160797219,2,3,-23,35
1160797221,2,3,-23,37
1160797223,2,3,-23,39
1160797225,2,3,-23,41
1160797227,2,3,-23,43
1160797229,2,3,-23,45
1160797231,2,3,-23,47
1160797233,2,3,-23,49
1160797235,2,3,-23,51
1160797237,2,3,-23,53
1160797239,2,3,-23,55
1160797241,2,3,-23,57
1160797243,2,3,-23,59
1160797245,2,3,-23,61
1160797247,2,3,-23,63
1160797249,2,3,-23,65
1160797251,2,3,-23,67
1160797253,2,3,-23,69
1160797255,2,3,-23,71
1160798209,2,3,-24,1
1160798211,2,3,-24,3
1160798213,2,3,-24,5
1160798215,2,3,-24,7
1160798217,2,3,-24,9
1160798219,2,3,-24,11
1160798221,2,3,-24,13
1160798223,2,3,-24,15
1160798225,2,3,-24,17
1160798227,2,3,-24,19
1160798229,2,3,-24,21
1160798231,2,3,-24,23
1160798233,2,3,-24,25
1160798235,2,3,-24,27
1160798237,2,3,-24,29
1160798239,2,3,-24,31
1160798241,2,3,-24,33
1160798243,2,3,-24,35
1160798245,2,3,-24,37
1160798247,2,3,-24,39
1160798249,2,3,-24,41
1160798251,2,3,-24,43
1160798253,2,3,-24,45
1160798255,2,3,-24,47
1160798257,2,3,-24,49
1160798259,2,3,-24,51
1160798261,2,3,-24,53
1160798263,2,3,-24,55
1160798265,2,3,-24,57
1160798267,2,3,-24,59
1160798269,2,3,-24,61
1160798271,2,3,-24,63
1160798273,2,3,-24,65
1160798275,2,3,-24,67
1160798277,2,3,-24,69
1160798279,2,3,-24,71
1160799233,2,3,-25,1
1160799235,2,3,-25,3
1160799237,2,3,-25,5
1160799239,2,3,-25,7
1160799241,2,3,-25,9
1160799243,2,3,-25,11
1160799245,2,3,-25,13
1160799247,2,3,-25,15
1160799249,2,3,-25,17
1160799251,2,3,-25,19
1160799253,2,3,-25,21
1160799255,2,3,-25,23
1160799257,2,3,-25,25
1160799259,2,3,-25,27
1160799261,2,3,-25,29
1160799263,2,3,-25,31
1160799265,2,3,-25,33
1160799267,2,3,-25,35
1160799269,2,3,-25,37
1160799271,2,3,-25,39
1160799273,2,3,-25,41
1160799275,2,3,-25,43
1160799277,2,3,-25,45
1160799279,2,3,-25,47
1160799281,2,3,-25,49
1160799283,2,3,-25,51
1160799285,2,3,-25,53
1160799287,2,3,-25,55
1160799289,2,3,-25,57
1160799291,2,3,-25,59
1160799293,2,3,-25,61
1160799295,2,3,-25,63
1160799297,2,3,-25,65
1160799299,2,3,-25,67
1160799301,2,3,-25,69
1160799303,2,3,-25,71
1160800257,2,3,-26,1
1160800259,2,3,-26,3
1160800261,2,3,-26,5
1160800263,2,3,-26,7
1160800265,2,3,-26,9
1160800267,2,3,-26,11
1160800269,2,3,-26,13
1160800271,2,3,-26,15
1160800273,2,3,-26,17
1160800275,2,3,-26,19
1160800277,2,3,-26,21
1160800279,2,3,-26,23
1160800281,2,3,-26,25
1160800283,2,3,-26,27
1160800285,2,3,-26,29
1160800287,2,3,-26,31
1160800289,2,3,-26,33
1160800291,2,3,-26,35
1160800293,2,3,-26,37
1160800295,2,3,-26,39
1160800297,2,3,-26,41
1160800299,2,3,-26,43
1160800301,2,3,-26,45
1160800303,2,3,-26,47
1160800305,2,3,-26,49
1160800307,2,3,-26,51
1160800309,2,3,-26,53
1160800311,2,3,-26,55
1160800313,2,3,-26,57
1160800315,2,3,-26,59
1160800317,2,3,-26,61
1160800319,2,3,-26,63
1160800321,2,3,-26,65
1160800323,2,3,-26,67
1160800325,2,3,-26,69
1160800327,2,3,-26,71
1160801281,2,3,-27,1
1160801283,2,3,-27,3
1160801285,2,3,-27,5
1160801287,2,3,-27,7
1160801289,2,3,-27,9
1160801291,2,3,-27,11
1160801293,2,3,-27,13
1160801295,2,3,-27,15
1160801297,2,3,-27,17
1160801299,2,3,-27,19
1160801301,2,3,-27,21
1160801303,2,3,-27,23
1160801305,2,3,-27,25
1160801307,2,3,-27,27
1160801309,2,3,-27,29
1160801311,2,3,-27,31
1160801313,2,3,-27,33
1160801315,2,3,-27,35
1160801317,2,3,-27,37
1160801319,2,3,-27,39
1160801321,2,3,-27,41
1160801323,2,3,-27,43
1160801325,2,3,-27,45
1160801327,2,3,-27,47
1160801329,2,3,-27,49
1160801331,2,3,-27,51
1160801333,2,3,-27,53
1160801335,2,3,-27,55
1160801337,2,3,-27,57
1160801339,2,3,-27,59
1160801341,2,3,-27,61
1160801343,2,3,-27,63
1160801345,2,3,-27,65
1160801347,2,3,-27,67
1160801349,2,3,-27,69
1160801351,2,3,-27,71
1160802305,2,3,-28,1
1160802307,2,3,-28,3
1160802309,2,3,-28,5
1160802311,2,3,-28,7
1160802313,2,3,-28,9
1160802315,2,3,-28,11
1160802317,2,3,-28,13
1160802319,2,3,-28,15
1160802321,2,3,-28,17
1160802323,2,3,-28,19
1160802325,2,3,-28,21
1160802327,2,3,-28,23
1160802329,2,3,-28,25
1160802331,2,3,-28,27
1160802333,2,3,-28,29
1160802335,2,3,-28,31
1160802337,2,3,-28,33
1160802339,2,3,-28,35
1160802341,2,3,-28,37
1160802343,2,3,-28,39
1160802345,2,3,-28,41
1160802347,2,3,-28,43
1160802349,2,3,-28,45
1160802351,2,3,-28,47
1160802353,2,3,-28,49
1160802355,2,3,-28,51
1160802357,2,3,-28,53
1160802359,2,3,-28,55
1160802361,2,3,-28,57
1160802363,2,3,-28,59
1160802365,2,3,-28,61
1160802367,2,3,-28,63
1160802369,2,3,-28,65
1160802371,2,3,-28,67
1160802373,2,3,-28,69
1160802375,2,3,-28,71
1160803329,2,3,-29,1
1160803331,2,3,-29,3
1160803333,2,3,-29,5
1160803335,2,3,-29,7
1160803337,2,3,-29,9
1160803339,2,3,-29,11
1160803341,2,3,-29,13
1160803343,2,3,-29,15
1160803345,2,3,-29,17
1160803347,2,3,-29,19
1160803349,2,3,-29,21
1160803351,2,3,-29,23
1160803353,2,3,-29,25
1160803355,2,3,-29,27
1160803357,2,3,-29,29
1160803359,2,3,-29,31
1160803361,2,3,-29,33
1160803363,2,3,-29,35
1160803365,2,3,-29,37
1160803367,2,3,-29,39
1160803369,2,3,-29,41
1160803371,2,3,-29,43
1160803373,2,3,-29,45
1160803375,2,3,-29,47
1160803377,2,3,-29,49
1160803379,2,3,-29,51
1160803381,2,3,-29,53
1160803383,2,3,-29,55
1160803385,2,3,-29,57
1160803387,2,3,-29,59
1160803389,2,3,-29,61
1160803391,2,3,-29,63
1160803393,2,3,-29,65
1160803395,2,3,-29,67
1160803397,2,3,-29,69
1160803399,2,3,-29,71
1161315329,2,3,17,1
1161315330,2,3,17,2
1161315331,2,3,17,3
1161315332,2,3,17,4
1161315333,2,3,17,5
1161315334,2,3,17,6
1161315335,2,3,17,7
1161315336,2,3,17,8
1161315337,2,3,17,9
1161315338,2,3,17,10
1161315339,2,3,17,11
1161315340,2,3,17,12
1161315341,2,3,17,13
1161315342,2,3,17,14
1161315343,2,3,17,15
1161315344,2,3,17,16
1161315345,2,3,17,17
1161315346,2,3,17,18
1161315347,2,3,17,19
1161315348,2,3,17,20
1161315349,2,3,17,21
1161315350,2,3,17,22
1161315351,2,3,17,23
1161315352,2,3,17,24
1161315353,2,3,17,25
1161315354,2,3,17,26
1161315355,2,3,17,27
1161315356,2,3,17,28
1161315357,2,3,17,29
1161315358,2,3,17,30
1161315359,2,3,17,31
1161315360,2,3,17,32
1161315361,2,3,17,33
1161315362,2,3,17,34
1161315363,2,3,17,35
1161315364,2,3,17,36
1161315365,2,3,17,37
1161315366,2,3,17,38
1161315367,2,3,17,39
1161315368,2,3,17,40
1161315369,2,3,17,41
1161315370,2,3,17,42
1161315371,2,3,17,43
1161315372,2,3,17,44
1161315373,2,3,17,45
1161315374,2,3,17,46
1161315375,2,3,17,47
1161315376,2,3,17,48
1161315377,2,3,17,49
1161315378,2,3,17,50
1161315379,2,3,17,51
1161315380,2,3,17,52
1161315381,2,3,17,53
1161315382,2,3,17,54
1161315383,2,3,17,55
1161315384,2,3,17,56
1161315385,2,3,17,57
1161315386,2,3,17,58
1161315387,2,3,17,59
1161315388,2,3,17,60
1161315389,2,3,17,61
1161315390,2,3,17,62
1161315391,2,3,17,63
1161315392,2,3,17,64
1161315393,2,3,17,65
1161315394,2,3,17,66
1161315395,2,3,17,67
1161315396,2,3,17,68
1161315397,2,3,17,69
1161315398,2,3,17,70
1161315399,2,3,17,71
1161315400,2,3,17,72
1161316353,2,3,18,1
1161316354,2,3,18,2
1161316355,2,3,18,3
1161316356,2,3,18,4
1161316357,2,3,18,5
1161316358,2,3,18,6
1161316359,2,3,18,7
1161316360,2,3,18,8
1161316361,2,3,18,9
1161316362,2,3,18,10
1161316363,2,3,18,11
1161316364,2,3,18,12
1161316365,2,3,18,13
1161316366,2,3,18,14
1161316367,2,3,18,15
1161316368,2,3,18,16
1161316369,2,3,18,17
1161316370,2,3,18,18
1161316371,2,3,18,19
1161316372,2,3,18,20
1161316373,2,3,18,21
1161316374,2,3,18,22
1161316375,2,3,18,23
1161316376,2,3,18,24
1161316377,2,3,18,25
1161316378,2,3,18,26
1161316379,2,3,18,27
1161316380,2,3,18,28
1161316381,2,3,18,29
1161316382,2,3,18,30
1161316383,2,3,18,31
1161316384,2,3,18,32
1161316385,2,3,18,33
1161316386,2,3,18,34
1161316387,2,3,18,35
1161316388,2,3,18,36
1161316389,2,3,18,37
1161316390,2,3,18,38
1161316391,2,3,18,39
1161316392,2,3,18,40
1161316393,2,3,18,41
1161316394,2,3,18,42
1161316395,2,3,18,43
1161316396,2,3,18,44
1161316397,2,3,18,45
1161316398,2,3,18,46
1161316399,2,3,18,47
1161316400,2,3,18,48
1161316401,2,3,18,49
1161316402,2,3,18,50
1161316403,2,3,18,51
1161316404,2,3,18,52
1161316405,2,3,18,53
1161316406,2,3,18,54
1161316407,2,3,18,55
1161316408,2,3,18,56
1161316409,2,3,18,57
1161316410,2,3,18,58
1161316411,2,3,18,59
1161316412,2,3,18,60
1161316413,2,3,18,61
1161316414,2,3,18,62
1161316415,2,3,18,63
1161316416,2,3,18,64
1161316417,2,3,18,65
1161316418,2,3,18,66
1161316419,2,3,18,67
1161316420,2,3,18,68
1161316421,2,3,18,69
1161316422,2,3,18,70
1161316423,2,3,18,71
1161316424,2,3,18,72
1161317377,2,3,19,1
1161317378,2,3,19,2
1161317379,2,3,19,3
1161317380,2,3,19,4
1161317381,2,3,19,5
1161317382,2,3,19,6
1161317383,2,3,19,7
1161317384,2,3,19,8
1161317385,2,3,19,9
1161317386,2,3,19,10
1161317387,2,3,19,11
1161317388,2,3,19,12
1161317389,2,3,19,13
1161317390,2,3,19,14
1161317391,2,3,19,15
1161317392,2,3,19,16
1161317393,2,3,19,17
1161317394,2,3,19,18
1161317395,2,3,19,19
1161317396,2,3,19,20
1161317397,2,3,19,21
1161317398,2,3,19,22
1161317399,2,3,19,23
1161317400,2,3,19,24
1161317401,2,3,19,25
1161317402,2,3,19,26
1161317403,2,3,19,27
1161317404,2,3,19,28
1161317405,2,3,19,29
1161317406,2,3,19,30
1161317407,2,3,19,31
1161317408,2,3,19,32
1161317409,2,3,19,33
1161317410,2,3,19,34
1161317411,2,3,19,35
1161317412,2,3,19,36
1161317413,2,3,19,37
1161317414,2,3,19,38
1161317415,2,3,19,39
1161317416,2,3,19,40
1161317417,2,3,19,41
1161317418,2,3,19,42
1161317419,2,3,19,43
1161317420,2,3,19,44
1161317421,2,3,19,45
1161317422,2,3,19,46
1161317423,2,3,19,47
1161317424,2,3,19,48
1161317425,2,3,19,49
1161317426,2,3,19,50
1161317427,2,3,19,51
1161317428,2,3,19,52
1161317429,2,3,19,53
1161317430,2,3,19,54
1161317431,2,3,19,55
1161317432,2,3,19,56
1161317433,2,3,19,57
1161317434,2,3,19,58
1161317435,2,3,19,59
1161317436,2,3,19,60
1161317437,2,3,19,61
1161317438,2,3,19,62
1161317439,2,3,19,63
1161317440,2,3,19,64
1161317441,2,3,19,65
1161317442,2,3,19,66
1161317443,2,3,19,67
1161317444,2,3,19,68
1161317445,2,3,19,69
1161317446,2,3,19,70
1161317447,2,3,19,71
1161317448,2,3,19,72
1161318401,2,3,20,1
1161318402,2,3,20,2
1161318403,2,3,20,3
1161318404,2,3,20,4
1161318405,2,3,20,5
1161318406,2,3,20,6
1161318407,2,3,20,7
1161318408,2,3,20,8
1161318409,2,3,20,9
1161318410,2,3,20,10
1161318411,2,3,20,11
1161318412,2,3,20,12
1161318413,2,3,20,13
1161318414,2,3,20,14
1161318415,2,3,20,15
1161318416,2,3,20,16
1161318417,2,3,20,17
1161318418,2,3,20,18
1161318419,2,3,20,19
1161318420,2,3,20,20
1161318421,2,3,20,21
1161318422,2,3,20,22
1161318423,2,3,20,23
1161318424,2,3,20,24
1161318425,2,3,20,25
1161318426,2,3,20,26
1161318427,2,3,20,27
1161318428,2,3,20,28
1161318429,2,3,20,29
1161318430,2,3,20,30
1161318431,2,3,20,31
1161318432,2,3,20,32
1161318433,2,3,20,33
1161318434,2,3,20,34
1161318435,2,3,20,35
1161318436,2,3,20,36
1161318437,2,3,20,37
1161318438,2,3,20,38
1161318439,2,3,20,39
1161318440,2,3,20,40
1161318441,2,3,20,41
1161318442,2,3,20,42
1161318443,2,3,20,43
1161318444,2,3,20,44
1161318445,2,3,20,45
1161318446,2,3,20,46
1161318447,2,3,20,47
1161318448,2,3,20,48
1161318449,2,3,20,49
1161318450,2,3,20,50
1161318451,2,3,20,51
1161318452,2,3,20,52
1161318453,2,3,20,53
1161318454,2,3,20,54
1161318455,2,3,20,55
1161318456,2,3,20,56
1161318457,2,3,20,57
1161318458,2,3,20,58
1161318459,2,3,20,59
1161318460,2,3,20,60
1161318461,2,3,20,61
1161318462,2,3,20,62
1161318463,2,3,20,63
1161318464,2,3,20,64
1161318465,2,3,20,65
1161318466,2,3,20,66
1161318467,2,3,20,67
1161318468,2,3,20,68
1161318469,2,3,20,69
1161318470,2,3,20,70
1161318471,2,3,20,71
1161318472,2,3,20,72
1161319425,2,3,21,1
1161319427,2,3,21,3
1161319429,2,3,21,5
1161319431,2,3,21,7
1161319433,2,3,21,9
1161319435,2,3,21,11
1161319437,2,3,21,13
1161319439,2,3,21,15
1161319441,2,3,21,17
1161319443,2,3,21,19
1161319445,2,3,21,21
1161319447,2,3,21,23
1161319449,2,3,21,25
1161319451,2,3,21,27
1161319453,2,3,21,29
1161319455,2,3,21,31
1161319457,2,3,21,33
1161319459,2,3,21,35
1161319461,2,3,21,37
1161319463,2,3,21,39
1161319465,2,3,21,41
1161319467,2,3,21,43
1161319469,2,3,21,45
1161319471,2,3,21,47
1161319473,2,3,21,49
1161319475,2,3,21,51
1161319477,2,3,21,53
1161319479,2,3,21,55
1161319481,2,3,21,57
1161319483,2,3,21,59
1161319485,2,3,21,61
1161319487,2,3,21,63
1161319489,2,3,21,65
1161319491,2,3,21,67
1161319493,2,3,21,69
1161319495,2,3,21,71
1161320449,2,3,22,1
1161320451,2,3,22,3
1161320453,2,3,22,5
1161320455,2,3,22,7
1161320457,2,3,22,9
1161320459,2,3,22,11
1161320461,2,3,22,13
1161320463,2,3,22,15
